Unnamed: 0,frame_no,A1_x,A1_y,A1_confidence,A1_method,A2_x,A2_y,A2_confidence,A2_method,position_3d_pixels,A1_reprojected_point,A1_error_cm,A2_reprojected_point,A2_error_cm,anomaly_detected
150,1293,1224,507,0.741141639568941,BG,78,322,0.3,LK,"[-8451.982811589782, -2536.5842062943316, -30669.39482213149]","[2516.995225496481, 1135.4855851246202]",-262.9229165995687,"[101.90757833236219, 786.556052423214]",-277.9786007869057,True
159,1411,1793,409,0.8543787002563477,YOLO,283,451,0.3857709467411041,YOLO,"[2686.9544298838046, -324.735414170192, 3100.873886561691]","[3538.0278611667463, 837.4885899632736]",0.4231343029396803,"[544.4521750119275, 907.0448377170703]",0.2032242964237897,False
160,1412,1730,425,0.8024829626083374,YOLO,284,454,0.4,LK,"[3065.2164246201514, -317.55213323081824, 3822.7028649598064]","[3426.288912432316, 871.9159592953517]",1.9177773092952977,"[547.3266893494737, 909.0673704107469]",1.2480697080081027,False
161,1418,1465,498,0.7486438803823434,BG/YOLO,486,503,0.8332117199897766,YOLO,"[3077.162346866974, 2.062404792462108, 6068.784302459371]","[2916.926873094183, 1004.5294172161813]",1.4069067564298954,"[965.6378993847469, 1005.442199134078]",1.6821510834550026,False
162,1419,1427,510,0.7695098470989923,BG/YOLO,490,503,0.4,LK,"[2478.4351903326046, 68.73228381298038, 5344.633995505547]","[2842.0709085736926, 1024.4353194657742]",0.1838304210893487,"[973.0198594359001, 1009.1924954595231]",0.16772452701258778,False
163,1420,1385,527,0.8559775948524475,YOLO,533,518,0.6649990920263368,BG,"[2352.392482179473, 187.37909069296646, 5651.436810342812]","[2760.0380690650513, 1056.703875109521]",0.07155516582371729,"[1061.0233926084345, 1039.4240605657785]",0.06898620879856684,False
164,1421,1857,501,0.5978995561599731,YOLO,565,527,0.7648739218711853,YOLO,"[172063.931190987, -9414.796376872868, 186932.07944842847]","[3631.239531708638, 923.9140737023887]",1095.0184339911311,"[1147.2861039022775, 974.3341507641716]",998.8991314667625,True
165,1422,1326,547,0.7862783074378967,YOLO,564,527,0.4,LK,"[1918.9076541661616, 308.6321002355381, 5495.41076299983]","[2644.163996644297, 1093.2807840191062]",0.877566633556977,"[1123.7712991787669, 1059.0259797719827]",0.7656702512424589,False
166,1423,1313,547,0.4,LK,229,353,0.6430287075658971,BG,"[-7988.352342191663, -2333.293107159588, -20937.671632230344]","[2700.053354496128, 1181.1675807654922]",-149.85367270896677,"[377.34119908839085, 782.9384923025441]",-124.36104710423344,True
167,1424,1273,567,0.8224528431892395,YOLO,638,553,0.8133573532104492,YOLO,"[1779.1216815690145, 504.0847266638452, 6147.170725726769]","[2540.904333387249, 1134.3653036467579]",0.2846382478422361,"[1274.025061381239, 1108.8192642377956]",0.28229782365496053,False
168,1425,1273,566,0.4,LK,638,553,0.4,LK,"[1780.8893526592535, 500.03717750790264, 6150.121775787898]","[2541.1609960473784, 1133.2563908892025]",0.06346533461807766,"[1274.2653356044561, 1107.957279368465]",0.06299151355619508,False
169,1426,1196,564,0.3,LK,685,572,0.7378807663917542,YOLO,"[1295.7057837367513, 600.9592192486648, 6254.975718938832]","[2398.7497506452673, 1156.7419904502267]",11.324907560356218,"[1376.5732774817445, 1119.607761944852]",10.698515016857318,False
170,1427,1206,596,0.7435222591062691,BG/YOLO,707,579,0.7005699204209082,BG/YOLO,"[1386.712403804175, 762.9681689688196, 6513.8351815683145]","[2408.666195951593, 1190.214841811635]",1.0257815530188907,"[1412.3148633534272, 1162.0053479189194]",1.0409751873960664,False
171,1428,1185,604,0.5353144309728082,BG/YOLO,728,589,0.6639006173840292,BG,"[1255.183721852005, 852.9202871581946, 6629.450555472297]","[2367.9709358233613, 1208.539797969072]",0.05430573217930882,"[1455.1131798549789, 1179.5987982631393]",0.05539167146108016,False
172,1429,1166,614,0.5665311656594476,BG/YOLO,751,599,0.8051339983940125,YOLO,"[1134.3564136663283, 954.2871678472718, 6773.724297639959]","[2330.1826736391868, 1227.975486501135]",0.33725445479077165,"[1501.0060756695852, 1200.169946644394]",0.34839597131272154,False
173,1430,1148,624,0.6609879549425132,BG,750,598,0.4,LK,"[969.0911461161148, 1001.802383329848, 6637.352009655037]","[2293.105869821236, 1243.9592727946426]",2.107227093597182,"[1497.7672335012353, 1202.1322227773169]",2.0735136342071296,False
174,1431,1131,632,0.6990166276828049,BG,792,616,0.665148477200407,BG/YOLO,"[890.9880373531571, 1141.4449908305787, 7021.371455958451]","[2260.0884769259483, 1262.454902964154]",1.1870042014966327,"[1582.5145242064295, 1236.011004331843]",1.2464169046296842,False
175,1432,1115,641,0.792017772627191,BG,813,627,0.6917493175722135,BG,"[777.975748546867, 1250.1091909442969, 7164.272269298591]","[2228.459504246087, 1281.4143068001606]",0.8862972388861468,"[1624.7685202118635, 1257.3699268197427]",0.9420288867624569,False
176,1433,1099,649,0.7829315191403073,BG,833,636,0.6664853611069185,BG,"[657.3388153847663, 1347.6661906115926, 7294.908287405808]","[2196.5260410584065, 1297.7084434946532]",0.8978780648346039,"[1664.8191354566095, 1275.4448867694446]",0.9627149389354867,False
177,1434,1084,658,0.7298400636948805,BG/YOLO,853,646,0.7401169535179237,BG/YOLO,"[539.9330164076288, 1457.0784442233128, 7430.534900503343]","[2166.383640153893, 1315.7580829181481]",1.066248777422078,"[1704.7570186807243, 1295.9278294758956]",1.1545615282930148,False
178,1435,1071,666,0.6948268271597887,BG,872,656,0.6689953537073591,BG,"[435.8991915926303, 1562.6627102664013, 7567.460726608808]","[2140.35845110016, 1332.2998653951142]",1.0023934589534333,"[1742.8855321923756, 1315.9525580411314]",1.0978698416189263,False
179,1436,1057,673,0.4,LK,886,654,0.793351728840878,BG,"[303.0103917833439, 1607.5048489843173, 7627.868459718974]","[2109.468805043176, 1339.0464481204567]",4.782352842855932,"[1768.2558911987146, 1320.0121980353454]",5.2177638756327775,False
180,1437,1048,672,0.3,LK,894,644,0.7680884177131377,BG/YOLO,"[213.54415488634604, 1566.4563234348025, 7653.166473588357]","[2089.043361685634, 1329.4113028649017]",8.54738965985152,"[1782.0191932936, 1307.8754394133805]",9.28514493422327,False
181,1438,1043,657,0.6036935466913922,BG,903,635,0.8085181362364084,BG,"[179.44328938818865, 1455.1741815941477, 7736.234537897514]","[2080.9094940204486, 1303.0470862681075]",6.543728910268414,"[1801.7314514223426, 1285.4246995433125]",7.180928415412229,False
182,1439,1037,647,0.6079390145634527,BG,912,626,0.8085181428902573,BG,"[128.7220727981286, 1369.3917986515191, 7804.892058975453]","[2069.328355112954, 1282.941995606184]",6.480857142737939,"[1820.1130173723752, 1267.1472104620693]",7.156932827126247,False
183,1440,1031,637,0.4,LK,921,618,0.691679632232885,BG/YOLO,"[78.20473124179226, 1287.467636899892, 7875.270333452805]","[2057.990181868918, 1263.9098214175506]",5.902598218019568,"[1838.7347938708306, 1249.7687072959177]",6.559807247255578,False
184,1441,1025,629,0.8174557970063495,BG,930,610,0.7985361814498901,YOLO,"[24.35988764757433, 1215.2165626201916, 7942.200628674676]","[2046.1315751476473, 1247.2559215460224]",6.166781348808749,"[1856.869335118883, 1234.2323716421672]",6.8916196434584025,False
185,1442,1020,622,0.8289225697517395,YOLO,939,601,0.7783402421328645,BG,"[-23.16240969725157, 1142.1246703584895, 8010.1180852990865]","[2035.8357662557721, 1230.6855135933813]",7.408322422800227,"[1874.5727126372847, 1218.8524577494431]",8.335294256459692,False
186,1443,1014,613,0.8085181381420813,BG,948,595,0.7948195338249207,YOLO,"[-75.7322817149761, 1072.5863534631865, 8081.7368813575795]","[2024.640862585562, 1214.9964662769462]",6.200376557359548,"[1893.3577013715299, 1204.1333658990209]",7.017281511877149,False
187,1444,1008,605,0.7908958272640015,BG,956,587,0.7636004745694337,BG,"[-131.71328601774155, 997.6901288457337, 8139.607549505424]","[2012.8726079198723, 1198.8668547802592]",6.220985286918416,"[1909.593199847851, 1188.080340069279]",7.0650117072446825,False
188,1445,1004,604,0.4,LK,964,580,0.4,LK,"[-175.38296062715904, 963.7092138403806, 8197.421324419603]","[2003.8651929766238, 1190.9018007672666]",9.285619577748559,"[1924.6615282604034, 1180.732244547655]",10.60417952156019,False
189,1446,997,590,0.7745507159492427,BG,973,574,0.7655558068381184,BG/YOLO,"[-235.9528394431413, 865.3251769315243, 8271.123783456771]","[1991.5415663136075, 1170.3245741634603]",5.428362184224803,"[1944.2787459386568, 1160.2206911446146]",6.227854127435401,False
190,1447,992,584,0.6915631392403954,BG,981,568,0.5628283619880676,YOLO,"[-285.3449843040922, 808.3598123681393, 8332.697099542622]","[1981.6640291552503, 1158.2263175963085]",5.469259404872525,"[1960.4289113513219, 1148.259521345494]",6.304388682061931,False
191,1448,989,583,0.4,LK,990,562,0.6494362456507383,BG/YOLO,"[-320.4802110219437, 777.7476738900694, 8406.095455278833]","[1974.9587688379713, 1151.089707896898]",8.170158378906677,"[1977.799183054841, 1142.1489869749694]",9.500726686056737,False
192,1449,989,582,0.3,LK,998,557,0.7912165427582412,BG,"[-325.72568604339347, 750.1799792979122, 8480.720071808853]","[1974.4697125158757, 1144.6271402995585]",10.549264689539918,"[1993.33357601187, 1137.438322036213]",12.420266745071629,False
201,1462,926,530,0.446763664484024,YOLO,1101,516,0.607851746491901,BG,"[-1026.9025374039331, 289.2852542926232, 9307.251563375083]","[1850.1937411666297, 1053.4059383318352]",4.0427478944677215,"[2202.5775797952824, 1041.0517736263996]",5.008001831938849,False
202,1463,925,529,0.4,LK,1108,514,0.4,LK,"[-1045.1830577861208, 273.87173153903, 9371.649323855801]","[1848.1333724843873, 1050.4514630770605]",4.612295242930557,"[2216.6429014235746, 1038.2998944524184]",5.759020690712819,False
203,1464,925,528,0.3,LK,1116,514,0.646229180131302,BG,"[-1053.3988812029913, 268.10355786723096, 9448.197051376455]","[1848.1921195859434, 1049.1043900003162]",4.265882661208248,"[2232.8188948114084, 1037.6415094169517]",5.384602719088792,False
207,1468,905,527,0.4659861326217651,YOLO,1146,513,0.6050135787949257,BG,"[-1308.705474986434, 265.4163631834336, 9697.74810318488]","[1807.6616472066598, 1047.502890459837]",4.227247865641838,"[2293.4621914548457, 1035.6093958196655]",5.380934784769195,False
208,1469,901,527,0.7132782936096191,YOLO,1152,513,0.4,LK,"[-1361.4403409654826, 267.18509767804807, 9748.782955603292]","[1799.535775553699, 1047.5635537252056]",4.233692181470665,"[2305.608991295432, 1035.6376636895436]",5.397806128652552,False
209,1470,1071,542,0.698733140133956,BG,1160,514,0.3,LK,"[577.6129540333893, 308.3084647701812, 10082.898063651126]","[2139.813533893282, 1052.6040882151235]",19.34735246104786,"[2319.79558819658, 1081.696615695742]",33.44847834615809,False
211,1472,1065,541,0.3,LK,1172,518,0.8133511543273926,YOLO,"[512.465626053867, 320.32740276458014, 10164.802554994556]","[2127.9420886112175, 1054.092275945575]",17.34623859783084,"[2344.222894897122, 1084.1419267722915]",30.086196131797415,False
212,1473,1050,537,0.7722839969901619,BG,1180,519,0.7662242650985718,YOLO,"[339.75818491827937, 304.0296893615735, 10206.219729287492]","[2098.350534009975, 1051.3501362831657]",14.14082280307575,"[2360.925130142327, 1076.6496399163323]",24.066481203115313,False
213,1474,1043,535,0.7398388372977944,BG,1186,521,0.4,LK,"[259.3303807827859, 301.8581714320794, 10244.278625806484]","[2084.5716126780376, 1050.8371663759049]",12.015498288780577,"[2373.374024731557, 1074.7886666708569]",20.33220845556015,False
214,1475,1037,534,0.6981317007977318,BG,1193,524,0.6464899778366089,YOLO,"[190.11808168788681, 310.1453028418533, 10292.199542451974]","[2072.748725807283, 1051.8992051833097]",10.153458149544706,"[2387.827411146776, 1075.807603706727]",17.137261441873488,False
215,1476,1030,532,0.6063886036065611,BG,1194,526,0.4,LK,"[108.2466733380579, 308.1305060965205, 10293.234384578755]","[2059.0024772103184, 1051.5831814428127]",7.842590147196786,"[2390.190936819906, 1073.5766931524693]",13.084661288378127,False
216,1477,1023,531,0.8198545354117052,BG,1206,529,0.6997220287444148,BG/YOLO,"[26.26645079643415, 317.2334007092427, 10381.023757737457]","[2045.2038850240638, 1052.574841437599]",6.0201685564171505,"[2414.9036697248634, 1074.948991956155]",10.063086408753936,False
217,1478,1023,530,0.4,LK,1213,532,0.5554802417755127,YOLO,"[27.557999659781018, 322.9164189390297, 10436.913479101968]","[2045.3942903091158, 1053.1803837174962]",4.389880460680608,"[2429.436842911226, 1076.938131379323]",7.401915004911111,False
218,1479,1023,530,0.3,LK,1219,535,0.4,LK,"[28.420875552177684, 335.30086387956294, 10484.619916221682]","[2045.5157309999129, 1054.834549448281]",3.3515273838294664,"[2441.868937057901, 1080.4163602547728]",5.692660884013037,False
227,1492,897,544,0.6928079131759692,BG,1187,530,0.7693835996589793,BG/YOLO,"[-1459.1485791211928, 469.4574030652438, 10080.783780694377]","[1790.7355466450772, 1078.0300495649165]",6.762525022003224,"[2376.2834155512587, 1075.4507855841136]",8.947567302288832,False
228,1493,897,544,0.4,LK,925,530,0.7689394011682371,BG,"[-1066.572905534549, 434.0414554486493, 7422.366952181192]","[1792.5470238003422, 1096.9625330353263]",3.6139483924403373,"[1850.6397353993837, 1053.076919216194]",3.2582783700856424,False
229,1494,908,540,0.8022132398263994,BG,1151,515,0.7169913973374974,BG,"[-1286.5798538605666, 357.5479475026655, 9748.737397019111]","[1812.8026851686056, 1062.3008423110089]",11.020413010770085,"[2302.8975084529843, 1053.9660676733204]",14.169607987294157,False
230,1495,907,539,0.4,LK,1132,507,0.7199351598231435,BG/YOLO,"[-1274.054719935946, 308.3891964214326, 9563.04476551206]","[1810.6378933137564, 1055.2602519855527]",13.739485833601785,"[2264.412640358081, 1043.2787873327516]",17.20794476980608,False
231,1496,907,539,0.3,LK,1113,500,0.7509800652037448,BG/YOLO,"[-1249.9835012028732, 269.96378476879744, 9377.935815992141]","[1810.5291389635674, 1049.757778110169]",16.612926835809663,"[2226.082214964631, 1034.9230072060705]",20.288063851764665,False
233,1498,987,507,0.7162501283938985,BG,1073,485,0.7054342400499143,BG,"[-357.9669597865423, -14.56326640081417, 9185.194376918249]","[1973.4945500992787, 1001.4682960150056]",7.033577892538924,"[2146.3335102063643, 986.3271391763933]",9.27723484593059,False
234,1499,987,507,0.4,LK,1052,478,0.6039865464841186,BG/YOLO,"[-350.37907055313974, -46.17672604531592, 8992.40860645053]","[1973.508885823076, 995.8248421758618]",9.973833454753464,"[2104.2809567275053, 978.7792330765121]",12.76450465136176,False
235,1500,1020,495,0.6567593582786055,BG,1031,471,0.7001195680437446,BG/YOLO,"[-4.8020546340408545, -149.56092629857343, 8895.23906322551]","[2039.8992872984554, 977.2571629901339]",6.901816561577666,"[2062.3060577376727, 958.395035934422]",9.086885429789653,False
236,1501,1019,494,0.4,LK,1009,464,0.6232666860090665,BG,"[-13.94144682920732, -184.62540741639424, 8691.506546108618]","[2038.0605495524367, 970.2163566275069]",9.41072864648442,"[2018.5136046772468, 950.0236071441237]",11.96130150590867,False
237,1502,1037,490,0.8090594231490545,BG,987,458,0.683901309967041,YOLO,"[165.2574838482586, -232.22366296952245, 8549.682959257223]","[2074.229518663823, 960.8047468862926]",10.008082360281442,"[1974.7530742436118, 939.7786040544397]",12.709308258755856,False
238,1503,1074,479,0.4965830147266388,YOLO,964,451,0.6790010333061218,YOLO,"[525.558456986115, -320.1512792342708, 8473.821388712106]","[2147.9948703586247, 943.9207204014614]",7.370285789955183,"[1928.8136833088843, 920.3482317273476]",9.694907547381185,False
239,1504,1071,481,0.4,LK,963,450,0.4,LK,"[495.7687755718516, -313.4774730460863, 8454.32389458808]","[2142.153804319466, 945.0372504953815]",8.824287022233081,"[1927.00787891153, 921.8284751354513]",11.51923251758582,False
240,1505,1112,466,0.6651055664695402,BG,915,438,0.6190778548571121,BG,"[865.6068267991257, -434.4608510596392, 8182.90294860297]","[2223.6065825558057, 919.5753398429779]",6.467846161511342,"[1831.3070433505009, 892.7169646840081]",8.47123340791551,False
241,1506,1090,490,0.6380493753606354,BG,894,434,0.521191680698999,BG/YOLO,"[647.1955451249103, -327.4209269594328, 7903.283892511213]","[2182.323548830068, 938.1219553276558]",20.285511642887005,"[1792.25343055841, 917.4617370191772]",24.45268832206441,False
242,1507,1102,487,0.4,LK,893,433,0.4,LK,"[759.876672676051, -345.29625266236593, 7948.264430942355]","[2206.018041642883, 934.9190856145613]",19.085364740960674,"[1790.1836874939715, 913.3870756956612]",23.552663001821962,False
243,1508,1176,450,0.6287151282613186,BG,839,419,0.8129080533981323,YOLO,"[1396.8965395519976, -570.9372467965746, 7792.940346483318]","[2350.549230847928, 887.5075787198921]",6.589783708784909,"[1680.640252553368, 856.1826890713498]",8.667405672087757,False
244,1509,1175,449,0.4,LK,839,416,0.4,LK,"[1388.5812178402407, -587.8123193526263, 7789.743564805396]","[2348.8319201097484, 884.0155435986435]",7.307733735595338,"[1681.0033604762345, 852.0764586471902]",9.592374244289275,False
245,1510,1175,449,0.3,LK,783,408,0.8030882477760315,YOLO,"[1302.3297493443154, -607.5132439200019, 7243.676447956006]","[2351.477019836886, 870.6471752313458]",12.793533761517176,"[1572.037273907968, 849.1928260619363]",14.892798079416584,False
247,1512,1266,431,0.7217655777931213,YOLO,750,402,0.4,LK,"[2107.4369847006683, -693.2415601703098, 7491.765297970644]","[2526.8729777722747, 856.8695311871581]",3.674623605685068,"[1502.8012386789562, 815.6662671354661]",5.088364666170701,False
248,1513,1266,431,0.4,LK,750,403,0.3,LK,"[2106.2833475848856, -689.6389249958132, 7489.996245935233]","[2526.7216474517945, 857.5995142655102]",3.3340127447305705,"[1502.580776120327, 816.6777854610882]",4.614852452383413,False
249,1514,1317,422,0.7993046641349792,YOLO,658,388,0.7608632445335388,YOLO,"[2360.372389084768, -751.7286633788807, 6924.268587341191]","[2629.8235496365487, 831.3825691328802]",7.1957363764175195,"[1322.3035891025663, 797.7289110967923]",9.204051374446584,False
250,1515,1317,422,0.4,LK,625,383,0.751011848449707,YOLO,"[2252.7037463575466, -760.9532098840788, 6549.962033979564]","[2635.080018110095, 819.2796176087114]",12.043458742419164,"[1261.07657346837, 799.4177047951539]",13.91515403002165,False
251,1516,1219,466,0.723401060657387,BG,590,380,0.8506160378456116,YOLO,"[1403.6017554245987, -627.30125961496, 5489.72211544496]","[2482.6017735851115, 822.3138282541355]",40.57041728449342,"[1215.3949573485127, 846.9379014292466]",31.983351722868516,True
252,1517,1397,411,0.6718891263008118,YOLO,554,375,0.8320454359054565,YOLO,"[2815.063969385073, -802.254767724324, 6476.597693815174]","[2791.838650351305, 807.0484315294591]",9.079464879987947,"[1118.6534693579822, 776.1739550957466]",11.287797317932581,False
253,1518,1426,407,0.7909796833992004,YOLO,517,371,0.5587648153305054,YOLO,"[2978.141282343956, -817.2271624465386, 6344.096805021216]","[2851.9385877462, 799.182940313269]",9.77917635851253,"[1047.2158303875706, 768.6407457995263]",12.089803203184072,False
254,1519,1456,404,0.7303218245506287,YOLO,478,367,0.4,LK,"[3169.4718935351702, -827.5649231863132, 6253.927070242581]","[2916.4940404754484, 793.6019138692341]",11.180718351554185,"[974.5462625700533, 761.0209270217284]",13.929744857944963,False
255,1520,1456,403,0.4,LK,437,365,0.6454157829284668,YOLO,"[3096.177145395731, -829.3298865221935, 5908.265487296959]","[2946.289830463822, 780.8183164717885]",21.4014777200701,"[919.6397464790876, 765.488174562236]",23.8511602973599,True
256,1521,1456,403,0.3,LK,395,362,0.8380325436592102,YOLO,"[3408.7245841775743, -838.5195882774187, 6203.118948369191]","[2990.308527921159, 789.0709336134845]",36.682536606280294,"[891.9020578977567, 750.8799989168143]",45.52538785181332,True
260,1525,1659,388,0.5017409324645996,YOLO,209,354,0.7975722551345825,YOLO,"[4757.726001944752, -833.2684635339513, 6532.643525274031]","[3299.2151392593546, 801.1900072917532]",6.457296198731913,"[417.44470260282765, 689.2924471379886]",12.37019424137376,False
261,1526,1697,388,0.7242199182510376,YOLO,209,354,0.4,LK,"[4511.4224409405615, -814.3800314020941, 5920.598129506175]","[3357.42134043408, 785.2977748329616]",2.0939599617180606,"[394.345263121354, 720.5852177001838]",3.242536611423308,False
262,1527,1736,386,0.8070696592330933,YOLO,209,354,0.3,LK,"[4293.776503667212, -804.9990727264095, 5389.718676266424]","[3417.3305552142547, 766.5242641120703]",8.687039189026418,"[379.86176148633604, 740.2059923141068]",11.201782830920637,False
263,1528,1778,385,0.8026478886604309,YOLO,51,353,0.5211696624755859,YOLO,"[4962.532196307223, -776.8236230417289, 5831.287505659514]","[3511.251670841039, 792.1881066663575]",1.7337063497467682,"[126.96791969394981, 715.146121052389]",2.909920014867207,False
264,1529,1822,385,0.799939751625061,YOLO,50,353,0.4,LK,"[4818.901610885557, -758.669102606742, 5401.049818274855]","[3582.434110859979, 780.660554096718]",3.360561877110188,"[117.43866433261623, 735.9927465880085]",4.844487575668483,False
265,1530,1866,385,0.8342494964599609,YOLO,50,353,0.3,LK,"[4697.1291002637245, -743.0973233114778, 5041.856045745907]","[3650.53026102191, 769.660509608258]",7.677275168948758,"[111.51108689924472, 751.3789591416551]",9.740186082601092,False
272,1636,1888,473,0.7345018982887268,YOLO,150,479,0.7189280986785889,YOLO,"[4001.369095450233, -106.78658848336276, 4165.126226785917]","[3700.735593774223, 963.2268172031431]",0.3233123059474598,"[282.8491316773915, 969.7543336850653]",0.2713308825779783,False
273,1637,1813,479,0.8598098754882812,YOLO,220,483,0.7439166903495789,YOLO,"[3590.545883414071, -75.95470015057721, 4041.1712690187883]","[3575.9990646585975, 974.1065731681509]",0.1824071965336638,"[416.145951924858, 974.2942174210061]",0.13725974312301525,False
274,1638,1741,483,0.8544808626174927,YOLO,219,483,0.4,LK,"[4032.5290594028593, -93.23551628317257, 4953.985204196266]","[3447.2849947735995, 974.0666881498499]",1.4043592247320265,"[414.4968537504075, 979.6575422431591]",1.4940811281995632,False
275,1639,1754,475,0.4,LK,219,483,0.3,LK,"[3942.2209331215686, -111.80451195141956, 4764.542614772692]","[3470.457102827049, 966.6805767318591]",0.9617853994558782,"[414.0101369397907, 971.6754791075327]",0.9545167055691213,False
277,1641,1552,500,0.8374247550964355,YOLO,446,500,0.6433759331703186,YOLO,"[4907.868222017677, -66.79162633874066, 8153.868268294879]","[3080.8279058836015, 990.9655885768354]",8.299334545284644,"[867.2922703423797, 1050.709631841636]",24.858675101266304,False
278,1642,1498,506,0.8596177101135254,YOLO,497,503,0.8269669085816331,BG/YOLO,"[3875.827016521935, 2.678087022314687, 7146.5791698516105]","[2977.8946029067665, 1004.5849026952543]",5.733790262865067,"[982.7003205599358, 1031.993153009356]",10.274101496363828,False
279,1643,1447,511,0.4,LK,534,509,0.4397749602794647,YOLO,"[3250.1861517667107, 60.436939939028875, 6696.731622131306]","[2879.418319997014, 1018.3377109145465]",3.3071149771420028,"[1061.1396066583552, 1032.0817545817129]",4.713028936653421,False
280,1644,1447,511,0.3,LK,534,508,0.4,LK,"[3248.910959865319, 57.330210817808364, 6694.896431009603]","[2879.3190868222578, 1017.6038595587744]",3.607208771978003,"[1061.0330337060982, 1031.074275933939]",5.13746340001034,False
281,1645,1354,524,0.8552461862564087,YOLO,534,508,0.3,LK,"[2002.2558273471154, 146.3817011524683, 5257.364600996948]","[2698.874448088203, 1048.2569890907564]",0.7069819623283928,"[1062.9679338101803, 1020.8149265521358]",0.5892665909344669,False
282,1646,1329,527,0.7677726792717166,BG/YOLO,653,523,0.5752363801002502,YOLO,"[2424.4935566636814, 195.8759444972294, 6885.794424791735]","[2649.204289076704, 1049.2160362684062]",2.8914701643722136,"[1303.6109860918107, 1056.1051431336048]",3.7147724511157,False
283,1647,1268,525,0.4,LK,687,529,0.7045960426330566,YOLO,"[1925.0153836328905, 226.5063218304912, 6773.971968547035]","[2531.8453052579407, 1057.1518011644964]",2.477379763520451,"[1374.4783284417329, 1052.6184503020881]",2.8721413316442432,False
284,1648,1268,525,0.3,LK,687,528,0.4,LK,"[1923.8137642275817, 222.65910603019256, 6772.224733603532]","[2531.665410871513, 1056.2623144494344]",2.102740295794552,"[1374.310761920029, 1051.61901010859]",2.436706285112174,False
285,1649,1195,548,0.7054692506790161,YOLO,687,528,0.3,LK,"[1239.102087436509, 343.39495759477006, 6190.6106087912085]","[2386.672675957433, 1092.1813669385654]",1.637642077616672,"[1372.8109898591538, 1061.1585268268063]",1.5247409848620295,False
287,1651,1156,555,0.4,LK,807,548,0.6636510491371155,YOLO,"[1141.6267441309722, 472.96398995771324, 7333.751504902304]","[2309.799887928679, 1106.524058543679]",1.692820185874077,"[1613.263097367884, 1100.6534209931601]",1.9606999390589266,False
288,1652,1157,555,0.3,LK,800,547,0.4,LK,"[1139.2228862732902, 468.31897185343166, 7265.17877079718]","[2311.766857952768, 1106.4753307249832]",1.7007312054691555,"[1599.256977810243, 1098.6888789672817]",1.9433648540965494,False
289,1653,1069,577,0.5173134803771973,YOLO,791,547,0.3,LK,"[368.47616633841, 596.9056347969013, 6672.596762994235]","[2136.2471114548403, 1146.215711398859]",3.3540293931662797,"[1580.7259704347625, 1101.8156767994012]",3.089825626047316,False
297,1661,900,648,0.7112407684326172,YOLO,977,622,0.6489376425743103,YOLO,"[-1134.3073614942737, 1489.5083436058696, 7998.176611679234]","[1795.7891272769866, 1300.0779152971716]",0.06434680895636188,"[1954.3138635231655, 1245.211603239333]",0.06333329645249303,False
298,1662,899,648,0.4,LK,990,628,0.5972228300010214,BG/YOLO,"[-1160.0151710757457, 1532.4365447049447, 8139.593087547332]","[1794.5893424156907, 1303.3188325289896]",1.5834537465555847,"[1981.211755825413, 1254.2383903626478]",1.5902449801015393,False
299,1663,899,648,0.3,LK,999,627,0.5718871450206049,BG/YOLO,"[-1176.759642576352, 1533.3764819257917, 8229.881121220938]","[1793.775366728814, 1300.2165416359833]",0.005626151787308387,"[1998.5620084190168, 1255.2992443634412]",0.005728553734880771,False
302,1666,832,646,0.6358705759048462,YOLO,1019,603,0.5768380129575905,BG/YOLO,"[-1845.185172634423, 1451.2585224926047, 8225.788510857115]","[1653.248960100818, 1284.4919616334328]",6.804417196291566,"[2036.2579538913617, 1219.25944618719]",6.4733058957465195,False
303,1667,823,638,0.6000797904752748,BG,1025,597,0.8458333595003218,BG,"[-1940.29884301425, 1382.8172484725446, 8268.331121169327]","[1635.3672397720866, 1269.8882694098165]",6.0200867878819135,"[2048.6823175301465, 1205.7129047123851]",5.711920077172654,False
304,1668,814,631,0.6454145791512389,BG,1032,590,0.7176767821513744,BG,"[-2041.0102513622276, 1313.9971182401125, 8319.92177797579]","[1616.9662788110593, 1255.0882389791766]",6.399251764700063,"[2062.739493690543, 1192.2655889839916]",6.063154131589409,False
305,1669,804,624,0.7240590633011028,BG/YOLO,1038,584,0.7140165558333539,BG,"[-2148.8388199316146, 1250.1020872135318, 8360.090559321407]","[1596.7172322850058, 1241.7303561873362]",6.0453826828795485,"[2074.9950644834908, 1179.5038862895296]",5.70437085910436,False
306,1670,795,618,0.6062568314641069,BG,1044,579,0.7217336593960894,BG,"[-2248.9344422295185, 1196.4135004836814, 8403.626197876532]","[1578.437748060983, 1230.3412553242067]",5.723664553128384,"[2087.2161787915725, 1168.8335826882164]",5.385797314760687,False
307,1671,787,612,0.7307784588797805,BG/YOLO,1048,578,0.4,LK,"[-2332.3766594723797, 1164.3087873410798, 8432.495804215288]","[1562.923327304478, 1223.5131454463967]",3.0078687583727377,"[2095.9871394662937, 1162.0159965627665]",2.8190163002360493,False
308,1672,778,606,0.6710150534240403,BG,1056,569,0.6085755693391723,BG,"[-2443.673064514238, 1086.4542195447843, 8495.04643662263]","[1543.8053161594516, 1207.3257812673392]",5.190808385110252,"[2111.5960978282815, 1147.7271208651528]",4.86399450252946,False
