Unnamed: 0,frame_no,B1_x,B1_y,B1_confidence,B1_method,B2_x,B2_y,B2_confidence,B2_method,position_3d_pixels,B1_reprojected_point,B1_error_cm,B2_reprojected_point,B2_error_cm,anomaly_detected
33,1106,1005,580,0.6368238171141964,BG,777,588,0.6664154522263376,BG,"[273.7498181152132, 860.4607916417626, 10015.354257557094]","[2016.350388712221, 1107.5063176441563]",32.56608955346578,"[1560.7622770075463, 1240.0625294703693]",39.81087219347757,True
34,1107,1010,574,0.8085181428902573,BG,769,582,0.6910187825795631,BG,"[333.8291425024896, 795.3647801805387, 10078.315958497795]","[2025.7820180867898, 1096.23987463402]",32.230359974226836,"[1544.1267241247303, 1227.2368764979137]",39.501996507676736,True
35,1108,1016,569,0.685223306132241,BG,762,577,0.7912165427582412,BG,"[407.25238870008076, 741.5617316302181, 10130.02296177857]","[2037.3124050004883, 1087.0375261072595]",31.833404411111662,"[1529.5830501521618, 1216.159605829552]",38.99397115955607,True
36,1109,1020,565,0.4,LK,755,571,0.7300079258206148,BG,"[457.38968728989244, 687.527732012494, 10185.785411193818]","[2044.9713975124478, 1077.848816256812]",32.687014418456386,"[1515.2073148109685, 1205.709452796318]",40.150240778475286,True
37,1110,1025,562,0.3,LK,747,566,0.6948268209617899,BG,"[521.4416911608369, 645.3954462162088, 10248.991497087756]","[2054.6997491404027, 1070.5579882717432]",33.65070965776784,"[1498.906018085113, 1197.3798363470798]",41.42778776725116,True
40,1113,1040,551,0.5711544752120972,YOLO,731,556,0.4,LK,"[712.1994906980564, 529.0162079704885, 10368.513055662226]","[2083.711061890977, 1051.312551914885]",32.19768500010185,"[1465.836185159276, 1173.7169391124949]",39.49575066384443,True
41,1114,1044,547,0.4,LK,730,554,0.3,LK,"[761.1919577349594, 493.7019105556181, 10370.750164079684]","[2091.3816069100176, 1045.810878865669]",30.602453756368888,"[1463.4870115642498, 1166.3771384889899]",37.350884120470255,False
51,1124,1088,531,0.4672738313674927,YOLO,653,530,0.6967131794076677,BG/YOLO,"[1393.7781547593872, 275.3396665533843, 11026.823016539389]","[2177.7102286218474, 1009.3574846344587]",35.467668181492385,"[1308.0814665402338, 1125.526923238136]",44.36858231251994,True
52,1125,1092,530,0.443203866481781,YOLO,646,529,0.4,LK,"[1455.3019062666501, 264.2516148940756, 11088.929566786013]","[2185.5941466743457, 1007.521914693511]",35.56340693495122,"[1294.0004382118095, 1123.4926586987244]",44.577832598236235,True
53,1126,1095,529,0.4,LK,640,529,0.3,LK,"[1502.8624668482737, 258.4014465957357, 11142.846295342568]","[2191.512008446762, 1006.4906937113312]",35.08713089962114,"[1281.9620047987523, 1122.4743488245847]",44.08197280018208,True
54,1127,1099,529,0.3,LK,637,530,0.785754382610321,YOLO,"[1561.0167962716498, 265.07912817809347, 11168.263303023317]","[2199.493455554185, 1007.3686254812361]",34.585380549969535,"[1275.9897556349315, 1123.2557576043498]",43.33988331509119,True
63,1149,1120,550,0.6737651151184011,BG,571,557,0.4,LK,"[1962.1117307393806, 584.5523164857417, 11792.005520471848]","[2242.853812943873, 1048.9781768201253]",36.97332395877884,"[1145.256115681614, 1180.675082681166]",48.22305752262835,True
64,1150,1105,544,0.7436781659348073,BG,587,549,0.8001112341880798,YOLO,"[1720.4241755161675, 486.3828400575996, 11638.616242828948]","[2212.6017777670604, 1036.4463255884539]",36.78660455823667,"[1177.0277458674807, 1165.5303678154157]",48.21768210894359,True
65,1151,1088,538,0.6745914771583519,BG,582,539,0.4,LK,"[1480.617182363204, 382.06151953246734, 11682.945977163408]","[2178.25476985102, 1021.8104650004025]",38.710054669666555,"[1166.4875374159656, 1151.0386613823641]",52.32177961196226,True
66,1152,1070,532,0.6111464731783545,BG,587,537,0.3,LK,"[1215.865759614165, 321.8890857806039, 11637.411841167435]","[2142.0069041318347, 1013.6894283921913]",35.751084465841544,"[1176.2849579533915, 1143.2533399890049]",49.39782906383973,True
67,1153,1052,525,0.6360342686717707,BG,640,526,0.8307579755783081,YOLO,"[916.979423088383, 206.26301691050304, 11174.366564905735]","[2105.4920364255504, 998.8710570629119]",34.81355396065979,"[1281.8389243527001, 1120.1238716930425]",46.714339528611134,True
68,1154,1035,518,0.6206330553638505,BG/YOLO,658,518,0.6729677599525805,BG,"[671.4131841372919, 112.96181370235101, 11029.886356411309]","[2070.9794316338994, 985.6375636200812]",33.79634465410297,"[1317.2616740816957, 1103.4899604110358]",45.68029101918262,True
69,1155,1014,513,0.6212344951124719,BG,677,511,0.6943645604418299,BG,"[378.8881770775702, 41.14297574904879, 10888.437677412088]","[2028.5083109105306, 975.2293506708934]",33.594970839058014,"[1354.7242580268771, 1090.8403917594499]",46.01301813350108,True
70,1156,995,507,0.6092606785082666,BG/YOLO,697,503,0.7213958715031694,BG,"[119.29383018790195, -39.45224297856435, 10743.791349823485]","[1989.9155574384863, 963.2302294061518]",33.12505132983645,"[1394.038379575705, 1075.4216518632604]",45.79986608934077,True
71,1157,975,500,0.6170011714214205,BG/YOLO,696,502,0.4,LK,"[-145.90250150111666, -90.93872371985543, 10780.052299878602]","[1949.7848441418475, 955.5583694948941]",29.08840432195445,"[1391.9950710138578, 1067.0679944683352]",41.718074930647795,True
72,1158,974,500,0.4,LK,739,488,0.6835116364549303,BG,"[-161.13826551163947, -156.77497493417124, 10427.10454783402]","[1946.6586638148913, 944.9300678144441]",34.87042674877615,"[1476.495114610007, 1050.2312412944686]",47.59460193238312,True
73,1159,932,489,0.6474436227001856,BG,762,480,0.7517368796128688,BG/YOLO,"[-696.3403434549489, -258.20093576343413, 10326.205290712342]","[1861.992112805689, 928.8751135118214]",30.865283727951716,"[1521.7704069891577, 1029.7390611221285]",44.301364667099286,True
74,1160,910,483,0.6016633558637455,BG,785,473,0.5885664688703537,BG/YOLO,"[-966.575354484304, -322.17682169562323, 10195.269692912385]","[1817.4082850258203, 918.2521524178862]",29.693175024850767,"[1567.0343599246094, 1014.8874732233763]",43.24211857613117,True
75,1161,887,477,0.6224137395809755,BG,809,465,0.6200325719496667,BG,"[-1243.0826702853335, -387.47203432989494, 10068.787599858906]","[1770.7382712800456, 907.1690933823367]",28.87237858817121,"[1614.1408117918636, 998.887848825154]",42.749787208779516,True
76,1162,887,476,0.4,LK,833,457,0.7095095197889119,BG/YOLO,"[-1226.872663220147, -426.7935512467464, 9880.206249894514]","[1769.572397778943, 899.5767937373647]",31.727485134342285,"[1660.8034789309938, 988.595540514461]",45.48771865969437,True
77,1163,843,466,0.7947567105293274,YOLO,860,450,0.6502915851480175,BG/YOLO,"[-1749.3080781699744, -499.9579676977657, 9814.47773958722]","[1681.5143250658275, 887.1052455259436]",27.290326683743526,"[1714.309400904212, 968.5710013314592]",41.57320178640854,True
78,1164,847,465,0.4,LK,887,443,0.6463181867558407,BG,"[-1670.0482397262224, -534.5180107387807, 9588.221515502022]","[1688.1280409143567, 879.3645254534882]",30.047242898394096,"[1766.8415655412582, 959.5170712202164]",43.60500196730193,True
79,1165,847,465,0.3,LK,916,436,0.7036519646644592,YOLO,"[-1640.321520489442, -562.2494078565107, 9355.721380010376]","[1686.2530961706493, 872.3597889609014]",33.39520435516312,"[1822.915674832911, 952.080746803394]",46.413608809566725,True
80,1166,757,448,0.7964953919549048,BG,912,437,0.4,LK,"[-2766.30778388716, -617.8150180418796, 9771.456756544723]","[1510.711480799868, 867.3195807705191]",18.325298693609415,"[1818.0531975255096, 927.5715941606126]",32.36621369698844,False
81,1167,757,448,0.4,LK,975,421,0.5731363892555237,YOLO,"[-2659.221920356634, -670.3276334372435, 9313.036936318204]","[1506.7425326377238, 853.2266054413518]",25.6776012780157,"[1939.0704366541743, 913.067686995688]",41.06346337200622,True
82,1168,757,448,0.3,LK,974,421,0.4,LK,"[-2661.308991042063, -670.3706646854365, 9320.952101964845]","[1506.7727650946485, 853.3176052735171]",25.6457765832302,"[1937.0971218957418, 913.0423009044215]",41.0834303772973,True
83,1169,679,433,0.4639344215393066,YOLO,1045,405,0.6455029845237732,YOLO,"[-3521.713810414855, -759.068879153532, 9255.52272334908]","[1352.0686483366396, 837.065215173206]",18.795242307625788,"[2077.0626515194685, 869.864950477369]",34.361047172403175,True
84,1170,683,432,0.4,LK,1045,404,0.4,LK,"[-3466.2990133988583, -770.6466888502152, 9226.364767323657]","[1359.8929000194767, 834.6268900714745]",18.957542765479097,"[2076.985063592021, 867.6448619664584]",34.12970773079691,False
85,1171,683,432,0.3,LK,1045,404,0.3,LK,"[-3466.2990133988583, -770.6466888502152, 9226.364767323657]","[1359.8929000194767, 834.6268900714745]",18.957542765479097,"[2076.985063592021, 867.6448619664584]",34.12970773079691,False
87,1173,552,416,0.531456470489502,YOLO,1163,379,0.4,LK,"[-5094.393354096856, -822.5293742276627, 9552.155960220845]","[1103.144739971354, 830.4675080081479]",5.309484564798933,"[2314.8146028840274, 783.5503253431648]",14.420263283986202,False
88,1174,517,410,0.5892741680145264,YOLO,1256,365,0.4685203731060028,YOLO,"[-5398.903951159773, -855.3843773228026, 9361.504285670335]","[1032.4715576944598, 821.991205051108]",3.9551589482746086,"[2497.0970006900106, 750.7356477581078]",11.100585456510304,False
89,1175,482,407,0.7502239346504211,YOLO,1255,364,0.4,LK,"[-6090.474706479897, -831.9723852750886, 9904.020228885032]","[970.1915041158613, 833.8588195550897]",7.270015043317853,"[2524.8423895860788, 689.0022902715574]",29.089211947958283,False
90,1176,445,404,0.4539069831371307,YOLO,1255,364,0.3,LK,"[-6920.616855249958, -800.1224504403933, 10549.164821918372]","[903.2719742523739, 846.9946391926113]",20.692041840629468,"[2605.933461619631, 526.1583848265683]",149.547600149299,True
92,1178,108,507,0.7024672627449036,YOLO,1463,337,0.7811689972877502,YOLO,"[-152553.5177308926, 21000.62568462824, 158890.69351440406]","[407.9798046656847, 1182.0004390286792]",2763.2314588250424,"[2675.9728381580167, 788.0496126102332]",2580.1732899722692,True
93,1179,107,507,0.4,LK,1532,329,0.5614540576934814,YOLO,"[-14593.768204852693, 955.5272137255354, 15981.259787831872]","[484.4298689781185, 1065.434879967864]",320.03896655677687,"[2259.3686446039364, 695.8875562181049]",784.508190837678,True
94,1180,147,503,0.3,LK,1598,321,0.8104907870292664,YOLO,"[-7379.54499579599, -203.6701240138099, 8278.152606288533]","[519.8269133141049, 929.5210818846095]",150.6717898286681,"[4526.007733834907, 1075.1191699473036]",719.8541817332933,True
95,1181,238,388,0.7788053750991821,YOLO,1673,314,0.8171833157539368,YOLO,"[-5377.96360110921, -988.1443144346692, 6180.787273941225]","[554.5833319873732, 711.6723204015148]",51.55848919760942,"[3485.9780503855086, 739.4600039351759]",71.29665033911137,True
96,1182,192,385,0.7879896759986877,YOLO,1748,307,0.7726454138755798,YOLO,"[-5361.834022750973, -1000.6132497178342, 5686.046219286408]","[435.88960161393544, 685.7381857504699]",47.96782967079617,"[3587.2381635980096, 741.6744164192619]",58.51723270181964,True
97,1183,142,384,0.8269013166427612,YOLO,1751,307,0.4,LK,"[-5170.549474847361, -1010.2096846811977, 5191.939465831532]","[349.72687616101115, 655.7903161920245]",55.43348590051384,"[3601.527602360171, 752.8999065255313]",57.98298816342222,True
98,1184,93,382,0.8395137786865234,YOLO,1751,307,0.3,LK,"[-5007.888409724288, -1021.863524538493, 4792.677153859529]","[269.875870232006, 625.7698289842341]",61.323466499039746,"[3608.3594350566686, 760.0484437417218]",56.45194565290781,True
100,1217,876,533,0.3,LK,1880,502,0.7117863297462463,YOLO,"[1570.038945745807, -182.18251405571698, -11588.684179381147]","[1751.1577749849523, 994.4618089772334]",-50.75244198390682,"[3698.8231578462737, 962.3740447973938]",-33.438329437208985,True
103,1296,56,150,0.6335399746894836,YOLO,1842,262,0.3,LK,"[-4824.037734786827, -1758.1733303711562, 4241.499729879537]","[119.31115062721206, 301.57652703994114]",9.99012018329388,"[3636.2351852677366, 566.3920953341062]",7.250566613170107,False
106,1299,252,184,0.8769175410270691,YOLO,1612,309,0.7462220788002014,YOLO,"[-3806.8288679341176, -1690.0791431571815, 4398.8468639579905]","[562.2299922938238, 350.3855818160672]",23.942572961006178,"[3267.1782121576416, 642.0828836572736]",15.605150027277828,True
107,1300,312,195,0.8419837355613708,YOLO,1611,309,0.4,LK,"[-3901.699268714355, -1699.8303123620108, 4763.124871230891]","[637.5923006650804, 394.41048680552063]",8.876603554100932,"[3231.5604940046514, 629.4692432060866]",6.32717304635982,False
108,1301,370,207,0.7994077801704407,YOLO,1611,309,0.3,LK,"[-4017.1075574076744, -1707.2234098152076, 5172.484066517601]","[706.8441106412289, 437.59401140291493]",8.796250090653752,"[3191.025666750013, 614.6012935337412]",6.926411506937956,False
117,1310,792,310,0.8260898590087891,YOLO,1323,384,0.4,LK,"[-1331.0498915796782, -1287.6161015662883, 5147.052076892104]","[1550.6117768868542, 566.259328027638]",21.57465090121004,"[2618.463274435045, 805.6944936474607]",12.441340546867613,True
118,1311,832,322,0.8319839239120483,YOLO,1323,384,0.3,LK,"[-1091.2232549790624, -1253.3941977459408, 4959.22880958099]","[1613.4276526995106, 562.1139791327948]",30.299908418230597,"[2611.8771957034114, 817.456057886462]",16.117467203386145,True
119,1312,869,334,0.8639390468597412,YOLO,1260,406,0.6975484490394592,YOLO,"[-828.6036307913272, -1147.0279148223954, 5407.759304591938]","[1722.2551288426187, 627.5505493639622]",15.369041998246285,"[2504.699516580806, 840.3931339682216]",9.129947481183786,False
120,1313,868,339,0.4,LK,1260,406,0.4,LK,"[-843.5107153644298, -1131.4538600186124, 5426.476067539055]","[1718.6414340793228, 633.3508311119759]",16.841636527600244,"[2503.807250339097, 842.8908803969582]",10.050758815917199,False
121,1314,939,356,0.8881463408470154,YOLO,1260,406,0.3,LK,"[-395.1995866551215, -1078.6575247674425, 5081.738366186593]","[1845.15948097682, 627.3029787824744]",28.626652924520368,"[2497.8860796516346, 859.4661832099084]",14.93826917361445,True
130,1330,1374,541,0.7241666472762568,BG,1024,514,0.7114959615650317,BG,"[2896.3541747540066, 183.9793733700768, 6134.385714619689]","[2740.875391513846, 1017.4444660287986]",25.42173258080471,"[2048.3598288094404, 1062.2366813298086]",12.954792216464867,True
131,1331,1395,553,0.7571866572491892,BG/YOLO,1007,526,0.7205669966849179,BG,"[3126.2362445224962, 327.8529491767342, 6279.99662553742]","[2782.6673948169223, 1053.22014956516]",21.675608410183592,"[2015.0060460491884, 1080.7741333943843]",11.164726907938354,False
132,1332,1416,565,0.8140173286088539,BG/YOLO,998,532,0.6680606979739152,BG,"[3314.26018684777, 426.18979472367283, 6329.380607073009]","[2824.7273672093193, 1077.5853517881112]",21.867584510054797,"[1997.3341514499252, 1092.6487525325092]",11.212953139226835,False
133,1333,1436,576,0.754636104323805,BG,989,538,0.6689953564557831,BG,"[3499.6796615311096, 522.7177209748369, 6383.710386034616]","[2864.778688363101, 1101.014335497233]",21.68592803126447,"[1979.6124278975437, 1104.0522927549082]",11.082094629584374,False
134,1334,1456,588,0.6908390309388196,BG,981,543,0.6407828274071444,BG,"[3682.789252797177, 616.825440143148, 6426.521437080881]","[2905.2396626835907, 1123.7190383458599]",22.55671923711466,"[1963.9037235051865, 1114.817671375895]",11.467273939850513,False
135,1335,1475,600,0.8009034265817658,BG/YOLO,972,549,0.6683749941974539,BG,"[3870.612937427354, 721.7312835681804, 6486.542311357514]","[2943.7664608001637, 1148.3346345639338]",22.774563334742272,"[1946.1791698951913, 1126.7397189538876]",11.550254874584219,False
136,1336,1493,611,0.7458723870068176,BG,965,555,0.6449160528303446,BG,"[4040.447132923107, 823.1563064020098, 6526.061170264006]","[2980.2690953289098, 1172.2787349971911]",22.419695746175154,"[1932.3868407061386, 1137.9643089306333]",11.314196663216643,False
137,1337,1511,623,0.7112408117324913,BG,957,560,0.7126537717491253,BG,"[4222.671860316732, 923.4765352657164, 6578.2870574156905]","[3017.3826301945464, 1195.2260375521064]",23.355130584989187,"[1916.6668518873553, 1148.7927450374548]",11.748051623647827,False
138,1338,1529,635,0.7009151695026019,BG,957,560,0.4,LK,"[4343.202849821847, 975.1205165836292, 6526.297636726069]","[3055.7934111447435, 1209.7710397938274]",27.328644443875223,"[1917.093672942102, 1153.3807273390744]",13.513089949266899,True
139,1339,1548,647,0.8034710884094238,YOLO,941,572,0.7785730219145969,BG,"[4605.620696287831, 1148.204681039263, 6685.763850800089]","[3093.870468500661, 1245.7243249447697]",23.592728918531513,"[1885.1054828283618, 1172.3725696418269]",11.779828341094131,False
140,1340,1564,659,0.8134523630142212,YOLO,935,577,0.6473589826355701,BG,"[4769.581962738483, 1252.7132456351833, 6721.102490229924]","[3127.705833428676, 1269.3118325329685]",24.376927367750135,"[1873.3722633628904, 1183.001994976955]",12.111940475326584,False
141,1341,1561,658,0.4,LK,935,577,0.4,LK,"[4749.2750381765245, 1247.8868046483017, 6729.080582176791]","[3121.4200001996724, 1267.8008370743873]",24.123073959039974,"[1873.3419225148796, 1182.7448863952297]",12.018687328818894,False
142,1342,1593,680,0.6079390248693466,BG,921,589,0.6737651151184011,BG,"[5103.676668330677, 1474.9267869693645, 6831.697310056328]","[3188.648831707942, 1316.836111926077]",23.52438094736344,"[1845.61152016651, 1205.396361025541]",11.646438900633997,False
143,1343,1611,694,0.6830350448606927,BG,915,595,0.8085181381420813,BG,"[5292.27719575164, 1604.1212257098173, 6865.066359136668]","[3227.4818161014923, 1345.4537174572774]",24.181369734256698,"[1833.884460643064, 1217.8080685136267]",11.890526766352902,False
144,1344,1623,694,0.7722007869964467,BG/YOLO,910,594,0.4,LK,"[5426.306965338139, 1607.5328883591671, 6900.8861831593695]","[3252.599210954767, 1344.296625144853]",25.16572885158576,"[1823.9304027740911, 1216.7337788391244]",12.34537332497457,True
145,1345,1630,683,0.8631453160654202,BG,907,591,0.8061450660379307,BG,"[5499.485588965997, 1539.2191446050085, 6927.363709457832]","[3264.9102054128243, 1326.981174370782]",23.23066419327047,"[1817.460672225222, 1208.437169473462]",11.391536476530716,False
146,1346,1638,673,0.7146315574645996,YOLO,904,586,0.8323186919600187,BG,"[5581.883614257445, 1457.114106782927, 6948.409865892855]","[3280.308930757292, 1306.8673795716957]",23.3844359323311,"[1811.2431187900604, 1198.5206397224483]",11.450121815316036,False
147,1347,1645,664,0.4,LK,902,581,0.8983534868245349,BG,"[5647.822886241623, 1377.049788982825, 6958.157680018957]","[3293.911378020995, 1287.8633064268577]",23.880885084228023,"[1807.0805544244938, 1189.0075433355548]",11.66649364883676,False
148,1348,1652,656,0.7154380083084106,YOLO,902,581,0.4,LK,"[5690.780249115832, 1343.4859679652347, 6946.416693082872]","[3306.218741704547, 1280.620509383921]",20.172346780274648,"[1806.5763526663145, 1184.7414139947048]",9.80321059551869,False
149,1349,1645,657,0.4,LK,901,581,0.3,LK,"[5653.959557305392, 1347.5171290274577, 6975.324143543253]","[3292.0906786240503, 1280.2603939057788]",21.07061470617173,"[1804.6986460063224, 1185.8295721265172]",10.31576892287027,False
153,1353,280,454,0.5097341537475586,YOLO,887,554,0.6587925570046589,BG,"[-11162.913870252012, -484.69407296999816, 12652.010542622891]","[534.7219852387569, 907.4474526975018]",13.17107028842074,"[1768.9358881937465, 1040.8994333699254]",52.623439302828814,True
154,1354,288,455,0.6737651151184011,BG,885,551,0.4,LK,"[-10966.789195043231, -464.24565308703086, 12582.66027960556]","[552.1894136007772, 909.7246274116522]",12.607247665439521,"[1765.1508305570324, 1033.3103133901996]",53.55407331390691,True
155,1355,288,455,0.4,LK,883,549,0.3,LK,"[-10960.160619209328, -459.99088597180423, 12574.306233246212]","[552.1048738343327, 910.2300856879712]",12.209919223152488,"[1761.501803455581, 1031.2499196490423]",51.99631457542805,True
164,1381,484,524,0.6915631377813787,BG,858,507,0.8001063703614794,BG,"[-7052.135965621196, 119.33658432318823, 11376.634284350468]","[962.1627681007727, 986.0372677232829]",48.65943208085571,"[1716.674573159957, 1756.2376755272105]",521.654229026321,True
165,1382,489,526,0.5558684673278287,BG/YOLO,865,503,0.7382922197978818,BG,"[-6966.1947365011965, 129.69481158516413, 11345.333574538508]","[971.7155009471422, 987.5542258724997]",50.130777156267456,"[1726.4387413612442, 1710.7087855699963]",493.9222346061016,True
166,1383,1732,500,0.6875466108322144,YOLO,873,499,0.7114959615650317,BG,"[6523.508226194894, -70.56213000304102, 7152.845191311871]","[3457.3338229037704, 953.2568925652362]",28.209221595829412,"[1745.5824603098954, 1028.6220203339844]",13.511332578597983,True
167,1384,502,534,0.7480139127517623,BG,880,496,0.7176767676094518,BG,"[-6744.8024713436735, 176.8704622832206, 11262.214558302725]","[996.3534791120679, 994.4361104652392]",55.7567535557371,"[1749.6787136798243, 1643.1528485649574]",453.0941912395515,True
168,1385,508,538,0.8867595835457189,BG,888,492,0.7382922197978818,BG,"[-6643.828149691544, 199.0834740161656, 11220.781762648709]","[1007.4090036158062, 997.7176407961829]",58.67679605243152,"[1761.8798481950892, 1619.4309638999323]",440.58041786900145,True
169,1386,1670,478,0.8321080207824707,YOLO,896,488,0.6683749941974539,BG,"[5805.728313737584, -270.2032647846946, 6983.725927249089]","[3325.8993461902346, 906.8342363614764]",27.268428621581037,"[1791.0700362171026, 1006.7922033685644]",13.270355744904952,True
